category,item,description, chop , cost , JOIN , group , size decimal 
FI ,911515,3/4 GALLERY CHARCOAL OPEN GRAI,  2.90 ,  1.40 ,  4.85 ,Wood,  0.75 
FI ,911516,1 1/4 GALLERY CHARCOAL OPN GRA,  5.55 ,  2.65 ,  8.54 ,Wood,  1.25 
FI ,911520,3/4 GALLERY GREY OPEN GRAIN,  2.90 ,  1.40 ,  4.85 ,Wood,  0.75 
FI ,911521,1 1/4 GALLERY GREY OPEN GRAIN,  5.55 ,  2.65 ,  8.54 ,Wood,  1.25 
FI ,911525,3/4 GALLERY WALNUT OPEN GRAIN,  2.90 ,  1.40 ,  4.85 ,Wood,  0.75 
FI ,911526,1 1/4 GALLERY WALNUT OPEN GRAI,  5.55 ,  2.65 ,  8.54 ,Wood,  1.25 
FI ,911530,3/4 GALLERY CHESTNUT OPEN GRAI,  2.90 ,  1.40 ,  4.85 ,Wood,  0.75 
FI ,911531,1 1/4 GALLERY CHESTNUT OPN GRA,  5.55 ,  2.65 ,  8.54 ,Wood,  1.25 
FI ,911535,3/4 GALLERY SEDONA RED W/ GRAI,  2.90 ,  1.40 ,  4.85 ,Wood,  0.75 
FI ,911536,1 1/4 GALLERY SEDONA RED OPN G,  5.55 ,  2.65 ,  8.54 ,Wood,  1.25 
FI ,911540,3/4 GALLERY HUNTER GREEN GRAIN,  2.90 ,  1.40 ,  4.85 ,Wood,  0.75 
FI ,911541,1 1/4 GALLERY HUNTER GREEN OPN,  5.55 ,  2.65 ,  8.54 ,Wood,  1.25 
FI ,911600,METOLIUS 1 5/8 CHARCOAL W/ BRN,  7.10 ,  3.40 ,  10.92 ,Wood,  1.13 
FI ,911601,METOLIUS 1 5/8 WALNUT W/ BROWN,  7.10 ,  3.40 ,  10.92 ,Wood,  1.13 
FI ,911602,METOLIUS 1 5/8 PECAN W/ BROWN,  7.10 ,  3.40 ,  10.92 ,Wood,  1.13 
FI ,911603,METOLIUS 1 5/8 CHERRY W/ BROWN,  7.10 ,  3.40 ,  10.92 ,Wood,  1.13 
FI ,911604,METOLIUS 1 5/8 SPRUCE W/ BROWN,  7.10 ,  3.40 ,  10.92 ,Wood,  1.13 
FI ,920100,CLASSIC 1 3/8 CHERRY SWAN W/BL,  5.10 ,  2.45 ,  7.85 ,Wood,  1.13 
FI ,920105,CLASSIC 1 3/8 WALNUT SWAN W/BL,  5.10 ,  2.45 ,  7.85 ,Wood,  1.13 
FI ,920200,CLASSIC 1 3/8 CHERRY W/BLK BEA,  4.70 ,  2.25 ,  7.23 ,Wood,  1.13 
FI ,920205,CLASSIC 1 3/8 WALNUT W/BLK BEA,  4.70 ,  2.25 ,  7.23 ,Wood,  1.13 
FI ,920210,CLASSIC 1 3/4 CHERRY W/BLK BEA,  6.15 ,  2.95 ,  9.46 ,Wood,  1.13 
FI ,920215,CLASSIC 1 3/4 WALNUT W/BLK BEA,  6.15 ,  2.95 ,  9.46 ,Wood,  1.13 
FI ,920305,MALLESCO 1 1/8 PEWTER HAMMERED,  7.92 ,  3.80 ,  12.18 ,Wood,  1.13 
FI ,920310,MALLESCO 1 1/8 SILVER HAMMERED,  7.92 ,  3.80 ,  12.18 ,Wood,  1.13 
FI ,920315,MALLESCO 1 1/8 CHAMPAGNE HAMRD,  7.92 ,  3.80 ,  12.18 ,Wood,  1.13 
FI ,920320,MALLESCO 1 1/8 GOLD HAMMERED,  7.92 ,  3.80 ,  12.18 ,Wood,  1.13 
FI ,920400,RELIC 5/8 RUSTED GOLD RIVET,  3.23 ,  1.55 ,  4.97 ,Wood,  0.63 
FI ,920405,RELIC 5/8 RUSTED SILVER RIVET,  3.23 ,  1.55 ,  4.97 ,Wood,  0.63 
FI ,920410,RELIC 5/8 RUSTED GOLD SPIKE,  3.23 ,  1.55 ,  4.97 ,Wood,  0.63 
FI ,920415,RELIC 5/8 RUSTED SILVER SPIKE,  3.23 ,  1.55 ,  4.97 ,Wood,  0.63 
FI- LINERS,A101,LINEN LINER 3/4 WHITE BEVEL,  4.69 ,  3.05 ,  6.69 ,Liner,  0.75 
FI- LINERS,A102,LINEN LINER 3/4 NATURAL BEVEL,  4.69 ,  3.05 ,  6.69 ,Liner,  0.75 
FI- LINERS,A401,SILK LINER 3/4 BLACK BEVEL,  4.69 ,  3.05 ,  6.69 ,Liner,  0.75 
FI- LINERS,C2U,PRIMED LINER 1 1/4 BEVEL,  4.85 ,  3.15 ,  6.92 ,Liner,  1.25 
FI- LINERS,C2101,LINEN LINER 1 1/4 WHITE BEVEL,  5.77 ,  3.75 ,  8.24 ,Liner,  1.25 
FI- LINERS,C2102,LINEN LINER 1 1/4 NATURAL BEVL,  5.77 ,  3.75 ,  8.24 ,Liner,  1.25 
FI- LINERS,C2401,SILK LINER 1 1/4 BLACK BEVEL,  5.77 ,  3.75 ,  8.24 ,Liner,  1.25 
FI- LINERS,D101,LINEN LINER1 1/2 WHITE BEVEL,  6.55 ,  4.25 ,  9.35 ,Liner,  1.50 
FI- LINERS,D102,LINEN LINER 1 1/2 NATURAL BEVL,  6.55 ,  4.25 ,  9.35 ,Liner,  1.50 
FI- LINERS,D401,SILK LINER 1 1/2 BLACK BEVEL,  6.55 ,  4.25 ,  9.35 ,Liner,  1.50 
FI- LINERS,F1101,LINEN LINER 2 1/2 WHITE BEVEL,  9.23 ,  6.00 ,  13.19 ,Liner,  2.50 
FI- LINERS,F1102,LINEN LINER 2 1/2 NATURAL BEVL,  9.23 ,  6.00 ,  13.19 ,Liner,  2.50 
FI- LINERS,F1401,SILK LINER 2 1/2 BLACK BEVEL,  9.23 ,  6.00 ,  13.19 ,Liner,  2.50 
FI- LINERS,Q101,LINEN LINER 1 WHITE SCOOP,  5.69 ,  3.70 ,  8.12 ,Liner,  1.00 
FI- LINERS,Q102,LINEN LINER 1 NATURAL SCOOP,  5.69 ,  3.70 ,  8.12 ,Liner,  1.00 
FI- LINERS,Q401,SILK LINER 1 BLACK SCOOP,  5.69 ,  3.70 ,  8.12 ,Liner,  1.00 
FI- LINERS,S101,LINEN LINER 2 WHITE SCOOP,  7.69 ,  5.00 ,  10.99 ,Liner,  2.00 
FI- LINERS,S102,LINEN LINER 2 NATURAL SCOOP,  7.69 ,  5.00 ,  10.99 ,Liner,  2.00 
FII,F12811,FILLET 1/4 GOLD SHELL,,  2.40 ,,Fillet,  0.25 
FII,F12822,FILLET 1/4 GOLD BEAD,,  2.40 ,,Fillet,  0.25 
FII,1020210,REUBENS 2 3/4 SILVER DUTCH RIP,  29.00 ,  14.50 ,  48.33 ,Wood,  2.75 
FII,1020211,REUBENS 2 3/4 GOLD DUTCH RIPP,  29.00 ,  14.50 ,  48.33 ,Wood,  2.75 
FII,1020308,REUBENS 2 3/4 BLACK DUTCH RIPP,  29.00 ,  14.50 ,  48.33 ,Wood,  2.75 
FII,1021210,REUBENS 2 1/4 SILVER DUTCH RIP,  22.00 ,  11.00 ,  36.67 ,Wood,  2.25 
FII,1021211,REUBENS 2 1/4 GOLD DUTCH RIPP,  22.00 ,  11.00 ,  36.67 ,Wood,  2.25 
FII,1021308,REUBENS 2 1/4 BLACK DUTCH RIP,  22.00 ,  11.00 ,  36.67 ,Wood,  2.25 
FII,1022210,REUBENS 1 1/2 SILVER DUTCH RIP,  17.00 ,  8.50 ,  28.33 ,Wood,  1.50 
FII,1022211,REUBENS 1 1/2 GOLD DUTCH RIP,  17.00 ,  8.50 ,  28.33 ,Wood,  1.50 
FII,1022308,REUBENS 1 1/2 BLACK DUTCH RIP,  17.00 ,  8.50 ,  28.33 ,Wood,  1.50 
FII,1120307,REMBRANDT 2 3/4 BLACK/GOLD,  33.10 ,  16.55 ,  50.95 ,Wood,  2.75 
FII,1121307,REMBRANDT 2 1/8 BLACK/GOLD,  27.80 ,  13.90 ,  42.75 ,Wood,  2.13 
FII,1122307,REMBRANDT 1 5/8 BLACK/GOLD,  19.90 ,  9.95 ,  30.60 ,Wood,  1.63 
FII,1228853,BOHEME 1 3/4 X 1 3/16 GOLD,  17.90 ,  8.95 ,  29.83 ,Wood,  1.75 
FII,1228854,BOHEME 1 3/4 X 1 3/16 SILVER,  17.90 ,  8.95 ,  29.83 ,Wood,  1.75 
FII,1228855,BOHEME 1 3/4 X 1 3/16 BROWN,  17.90 ,  8.95 ,  29.83 ,Wood,  1.75 
FII,1228857,BOHEME 1 3/4 X 1 3/16 BLK/GOLD,  17.90 ,  8.95 ,  29.83 ,Wood,  1.75 
FII,1228858,BOHEME 1 3/4X1 3/16 BLK/SILVER,  17.90 ,  8.95 ,  29.83 ,Wood,  1.75 
FII,1229853,BOHEME 1 X 7/8 GOLD,  11.00 ,  5.50 ,  18.33 ,Wood,  1.00 
FII,1229854,BOHEME 1 X 7/8 SILVER,  11.00 ,  5.50 ,  18.33 ,Wood,  1.00 
FII,1229855,BOHEME 1 X 7/8 BROWN W/ GOLD,  13.00 ,  6.50 ,  21.67 ,Wood,  1.00 
FII,1229857,BOHEME 1 X 7/8 BLACK W/ GOLD,  13.00 ,  6.50 ,  21.67 ,Wood,  1.00 
FII,1229858,BOHEME 1 X 7/8 BLACK W/ SILVER,  13.00 ,  6.50 ,  21.67 ,Wood,  1.00 
FII,160151,JAZZ 3/4 X 2 1/16 BLACK 395/BX,  10.50 ,  5.25 ,  17.50 ,Wood,  0.75 
FII,1602906,OFFICINA 1 1/2 RUSTY MOSS GREE,  27.20 ,  13.60 ,  45.33 ,Wood,  1.50 
FII,1602908,OFFICINA 1 1/2 RUSTY TAUPE,  27.20 ,  13.60 ,  45.33 ,Wood,  1.50 
FII,1602909,OFFICINA 1 1/2 RUSTY LAVENDER,  27.20 ,  13.60 ,  45.33 ,Wood,  1.50 
FII,1602912,OFFICINA 1 1/2 RUSTY NIGHT BLU,  27.20 ,  13.60 ,  45.33 ,Wood,  1.50 
FII,1602914,OFFICINA 1 1/2 RUSTY SKY BLUE,  27.20 ,  13.60 ,  45.33 ,Wood,  1.50 
FII,1602915,OFFICINA 1 1/2 RUSTY LEMON,  27.20 ,  13.60 ,  45.33 ,Wood,  1.50 
FII,1602916,OFFICINA 1 1/2 RUSTY CHERRY,  27.20 ,  13.60 ,  45.33 ,Wood,  1.50 
FII,1602917,OFFICINA 1 1/2 RUSTY TEAL,  27.20 ,  13.60 ,  45.33 ,Wood,  1.50 
FII,1602918,OFFICINA 1 1/2 RUSTY LIME,  27.20 ,  13.60 ,  45.33 ,Wood,  1.50 
FII,160351,JAZZ 3/4 X 1 1/4 BLACK 570/BX,  6.50 ,  3.25 ,  10.83 ,Wood,  0.75 
FII,1603563,LANDSCAPE 13/16 BLACK,  9.90 ,  4.95 ,  16.50 ,Wood,  0.81 
FII,1603568,LANDSCAPE 13/16 CHARCOAL,  9.90 ,  4.95 ,  16.50 ,Wood,  0.81 
FII,1603569,LANDSCAPE 13/16 LIGHT GREY,  9.90 ,  4.95 ,  16.50 ,Wood,  0.81 
FII,1603570,LANDSCAPE 13/16 TURQUOISE,  9.90 ,  4.95 ,  16.50 ,Wood,  0.81 
FII,1603571,LANDSCAPE 13/16 AQUA BLUE,  9.90 ,  4.95 ,  16.50 ,Wood,  0.81 
FII,1603572,LANDSCAPE 13/16 GREEN,  9.90 ,  4.95 ,  16.50 ,Wood,  0.81 
FII,1603573,LANDSCAPE 13/16 OLIVE GREEN,  9.90 ,  4.95 ,  16.50 ,Wood,  0.81 
FII,1603576,LANDSCAPE 13/16 YELLOW,  9.90 ,  4.95 ,  16.50 ,Wood,  0.81 
FII,1603577,LANDSCAPE 13/16 STRAW,  9.90 ,  4.95 ,  16.50 ,Wood,  0.81 
FII,1603578,LANDSCAPE 13/16 TAUPE,  9.90 ,  4.95 ,  16.50 ,Wood,  0.81 
FII,1603579,LANDSCAPE 13/16 BROWN,  9.90 ,  4.95 ,  16.50 ,Wood,  0.81 
FII,160451,JAZZ 9/16 X 1 3/16 BLACK CAP,  6.40 ,  3.20 ,  10.67 ,Wood,  0.56 
FII,160551,MATT 1/2 BLACK,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,160552,MATT 1/2 WHITE,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605753,* MATT 1/2 DARK GREY,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605754,* MATT 1/2 LIGHT GREY,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605755,MATT 1/2 DARK BLUE,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605756,MATT 1/2 BLUE,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605758,MATT 1/2 VIOLET,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605760,MATT 1/2 DARK GREEN,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605761,MATT 1/2 LIGHT GREEN,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605762,MATT 1/2 DARK RED,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605764,MATT 1/2 ORANGE,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605765,MATT 1/2 YELLOW,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605766,MATT 1/2 BROWN,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1605767,MATT 1/2 WARM GREY,  4.89 ,  2.45 ,  8.16 ,Wood,  0.50 
FII,1609460,TIGLIO 1/2 x 1 1/2 RAW/NAT CAP,  5.40 ,  2.70 ,  9.00 ,Wood,  0.50 
FII,160951,JAZZ 1/2 X 1 1/2 BLACK CAP,  7.00 ,  3.50 ,  11.67 ,Wood,  0.50 
FII,1617381,WOODLINE 1 3/16 NATURAL CAP,  9.60 ,  4.80 ,  16.00 ,Wood,  1.19 
FII,1617382,WOODLINE 1 3/16 BLACK CAP,  9.60 ,  4.80 ,  16.00 ,Wood,  1.19 
FII,1617383,WOODLINE 1 3/16 WALNUT CAP,  9.60 ,  4.80 ,  16.00 ,Wood,  1.19 
FII,161751,JAZZ 1 1/8 x 3/4 BLACK,  6.60 ,  3.30 ,  10.99 ,Wood,  1.13 
FII,1902670,FOREST 1 1/4 CARBON BLACK,  10.20 ,  5.10 ,  17.00 ,Wood,  1.25 
FII,1902672,FOREST 1 1/4 WHITE QUARTZ,  10.20 ,  5.10 ,  17.00 ,Wood,  1.25 
FII,1902673,FOREST 1 1/4 NIGHT BLUE,  10.20 ,  5.10 ,  17.00 ,Wood,  1.25 
FII,1902674,FOREST 1 1/4 SKY BLUE,  10.20 ,  5.10 ,  17.00 ,Wood,  1.25 
FII,1902675,FOREST 1 1/4 MOSS GREEN,  10.20 ,  5.10 ,  17.00 ,Wood,  1.25 
FII,1902677,FOREST 1 1/4 RASPBERRY,  10.20 ,  5.10 ,  17.00 ,Wood,  1.25 
FII,1902679,FOREST 1 1/4 MUSTARD,  10.20 ,  5.10 ,  17.00 ,Wood,  1.25 
FII,200851,JAZZ 1 X 11/16 BLACK 787/BOX,  3.70 ,  1.85 ,  6.17 ,Wood,  1.00 
FII,20101661,MATT FLUO 5/8 NEON YELLOW,  5.90 ,  2.95 ,  9.08 ,Wood,  0.63 
FII,20101662,MATT FLUO 5/8 NEON ORANGE,  5.90 ,  2.95 ,  9.08 ,Wood,  0.63 
FII,20101663,MATT FLUO 5/8 NEON PINK,  5.90 ,  2.95 ,  9.08 ,Wood,  0.63 
FII,20101664,MATT FLUO 5/8 NEON BLUE,  5.90 ,  2.95 ,  9.08 ,Wood,  0.63 
FII,20101665,MATT FLUO 5/8 NEON GREEN,  5.90 ,  2.95 ,  9.08 ,Wood,  0.63 
FII,20101666,MATT FLUO 5/8 NEON PURPLE,  5.90 ,  2.95 ,  9.08 ,Wood,  0.63 
FII,20101742,STRIPES 5/8 WHITE/GREEN CAP,  7.10 ,  3.55 ,  10.95 ,Wood,  0.63 
FII,20101743,STRIPES 5/8 WHITE/BLUE CAP,  7.10 ,  3.55 ,  10.95 ,Wood,  0.63 
FII,20101744,STRIPES 5/8 WHITE/PINK CAP,  7.10 ,  3.55 ,  10.95 ,Wood,  0.63 
FII,20101745,STRIPES 5/8 WHITE/YELLOW CAP,  7.10 ,  3.55 ,  10.95 ,Wood,  0.63 
FII,20101746,STRIPES 5/8 WHITE/LAVENDER CAP,  7.10 ,  3.55 ,  10.95 ,Wood,  0.63 
FII,2010460,TIGLIO 5/8 x 1/2 RAW/NAT CAP,  3.70 ,  1.85 ,  6.17 ,Wood,  0.56 
FII,2010753,MATT 5/8 x 1/2 DARK GREY,  4.20 ,  2.10 ,  7.00 ,Wood,  0.63 
FII,2010754,MATT 5/8 x 1/2 LIGHT GREY,  4.20 ,  2.10 ,  7.00 ,Wood,  0.63 
FII,2010755,MATT 5/8 x 1/2 DARK BLUE,  4.20 ,  2.10 ,  7.00 ,Wood,  0.63 
FII,2010758,MATT 5/8 x 1/2 VOILET,  4.20 ,  2.10 ,  7.00 ,Wood,  0.63 
FII,2010760,MATT 5/8 x 1/2 DARK GREEN,  4.20 ,  2.10 ,  7.00 ,Wood,  0.63 
FII,2010761,MATT 5/8 x 1/2 LIGHT GREEN,  4.20 ,  2.10 ,  7.00 ,Wood,  0.63 
FII,2010766,* MATT 5/8 x 1/2 BROWN,  4.20 ,  2.10 ,  7.00 ,Wood,  0.63 
FII,2601436,ICONA 13/16 X 2 GOLD,  12.50 ,  6.25 ,  20.83 ,Wood,  0.81 
FII,2601437,ICONA 13/16 X 2 SILVER,  12.50 ,  6.25 ,  20.83 ,Wood,  0.81 
FII,2604436,ICONA 5/8 X 1 1/8 GOLD,  10.30 ,  5.15 ,  17.17 ,Wood,  0.63 
FII,2604437,ICONA 5/8 X 1 1/8 SILVER,  10.31 ,  5.15 ,  17.18 ,Wood,  0.63 
FII,2605436,ICONA 1/2 X 7/8 GOLD,  9.70 ,  4.85 ,  16.17 ,Wood,  0.50 
FII,2605437,ICONA 1/2 X 7/8 SILVER,  9.70 ,  4.85 ,  16.17 ,Wood,  0.50 
FII,3010751,JAZZ 1 3/16 x 4 3/16 BLACK SB,  19.90 ,  9.95 ,  33.17 ,Wood,  1.19 
FII,302151,JAZZ 1 3/16 X 13/16 BLACK,  6.50 ,  3.25 ,  10.83 ,Wood,  1.19 
FII,313210,ART DECO 11/16 SILVER,  10.30 ,  5.15 ,  17.17 ,Wood,  0.69 
FII,313211,ART DECO 11/16 GOLD,  10.30 ,  5.15 ,  17.17 ,Wood,  0.69 
FII,313212,ART DECO 11/16 BLACK,  10.30 ,  5.15 ,  17.17 ,Wood,  0.69 
FII,318356,HOME 3/4 CHOCOLATE CAP W/ BEVE,  7.39 ,  3.70 ,  12.32 ,Wood,  0.75 
FII,318358,HOME 3/4 BLACK CAP W/ BEVEL LI,  7.39 ,  3.70 ,  12.32 ,Wood,  0.75 
FII,318359,HOME 3/4 WHITE CAP W/ BEVEL LI,  7.39 ,  3.70 ,  12.32 ,Wood,  0.75 
FII,318360,HOME 3/4 VERDE CAP W/ BEVEL LI,  7.39 ,  3.70 ,  12.32 ,Wood,  0.75 
FII,318361,HOME 3/4 MUSTARD CAP W/ BEVEL,  7.39 ,  3.70 ,  12.32 ,Wood,  0.75 
FII,318364,HOME 3/4 BLUE CAP W/ BEVEL LIP,  7.39 ,  3.70 ,  12.32 ,Wood,  0.75 
FII,318371,HOME 3/4 AUBERGINE CAP W/ BEVE,  7.39 ,  3.70 ,  12.32 ,Wood,  0.75 
FII,320210,ART DECO 1 1/16 SILVER,  12.74 ,  6.37 ,  21.24 ,Wood,  1.06 
FII,320211,ART DECO 1 1/16 GOLD,  12.74 ,  6.37 ,  21.24 ,Wood,  1.06 
FII,320212,ART DECO 1 1/16 BLACK,  12.74 ,  6.37 ,  21.23 ,Wood,  1.06 
FII,321210,ART DECO 1 SILVER,  13.00 ,  6.50 ,  21.67 ,Wood,  1.38 
FII,321211,ART DECO 1 GOLD,  13.00 ,  6.50 ,  21.67 ,Wood,  1.38 
FII,321212,ART DECO 1 BLACK,  13.00 ,  6.50 ,  21.67 ,Wood,  1.38 
FII,322210,ART DECO 15/16 SILVER,  10.20 ,  5.10 ,  17.00 ,Wood,  0.94 
FII,322211,ART DECO 15/16 GOLD,  13.10 ,  6.55 ,  21.83 ,Wood,  0.94 
FII,322212,ART DECO 15/16 BLACK,  11.10 ,  5.55 ,  18.50 ,Wood,  0.94 
FII,326277,EPOQUE 2 BLACK W/ GOLD LIP,  18.70 ,  9.35 ,  31.17 ,Wood,  2.00 
FII,326278,EPOQUE 2 BLACK W/ SILVER LIP,  18.70 ,  9.35 ,  31.17 ,Wood,  2.00 
FII,328602,OXFORD 5/8 GOLD & WALNUT PANEL,  8.50 ,  4.25 ,  14.17 ,Wood,  0.63 
FII,328603,OXFORD 5/8 GOLD PANEL,  8.50 ,  4.25 ,  14.17 ,Wood,  0.63 
FII,328606,OXFORD 5/8 GOLD & TERRA COTTA,  8.50 ,  4.25 ,  14.17 ,Wood,  0.63 
FII,328607,OXFORD 5/8 GOLD & OLIVE PANEL,  8.50 ,  4.25 ,  14.17 ,Wood,  0.63 
FII,328608,OXFORD 5/8 GOLD & BLACK PANEL,  8.50 ,  4.25 ,  14.17 ,Wood,  0.63 
FII,328613,OXFORD 5/8 SILVER PANEL,  8.50 ,  4.25 ,  14.17 ,Wood,  0.63 
FII,328614,OXFORD 5/8 SILVER/BLUE PANEL,  8.50 ,  4.25 ,  14.17 ,Wood,  0.63 
FII,328616,OXFORD 5/8 SILVER/RED PANEL,  8.50 ,  4.25 ,  14.17 ,Wood,  0.63 
FII,328617,OXFORD 5/8 SILVER/GREEN PANEL,  8.50 ,  4.25 ,  14.17 ,Wood,  0.63 
FII,328618,OXFORD 5/8 SILVER/BLACK PANEL,  8.50 ,  4.25 ,  14.17 ,Wood,  0.63 
FII,329210,ART DECO 9/16 SILVER,  10.30 ,  5.15 ,  17.17 ,Wood,  0.56 
FII,329211,ART DECO 9/16 GOLD,  10.30 ,  5.15 ,  17.17 ,Wood,  0.56 
FII,329212,ART DECO 9/16 BLACK,  10.30 ,  5.15 ,  17.17 ,Wood,  0.56 
FII,339836,ICONA FLOATER 7/16 GOLD,  24.50 ,  12.25 ,  40.83 ,Wood,  2.00 
FII,339837,ICONA FLOATER 7/16 SILVER,  24.50 ,  12.25 ,  40.83 ,Wood,  2.00 
FII,3398381,WOODLINE FLOATER 7/16 NATURAL,  15.90 ,  7.95 ,  26.50 ,Wood,  1.19 
FII,3398383,WOODLINE FLOATER 7/16 WALNUT,  15.90 ,  7.95 ,  26.50 ,Wood,  1.19 
FII,339928,CARBON FLOATER 7/16 BLACK,  12.47 ,  6.23 ,  20.78 ,Wood,  2.00 
FII,36928,CARBON 13/16 BLACK,  6.00 ,  3.00 ,  10.00 ,Wood,  0.81 
FII,432210,ART DECO 2 1/8 SILVER,  13.80 ,  6.90 ,  23.00 ,Wood,  2.13 
FII,432211,ART DECO 2 1/8 GOLD,  13.80 ,  6.90 ,  23.00 ,Wood,  2.13 
FII,432218,ART DECO 2 1/8 BLACK,  13.80 ,  6.90 ,  23.00 ,Wood,  2.13 
FII,432219,ART DECO 2 1/8 WHITE,  13.80 ,  6.90 ,  23.00 ,Wood,  2.13 
FII,434210,ART DECO 1 1/8 X 3/4 SILVER,  10.30 ,  5.15 ,  17.17 ,Wood,  1.13 
FII,434211,ART DECO 1 1/8 X 3/4 GOLD,  10.30 ,  5.15 ,  17.17 ,Wood,  1.13 
FII,434218,ART DECO 1 1/8 X 3/4 BLACK,  8.30 ,  4.15 ,  13.83 ,Wood,  1.13 
FII,434219,ART DECO 1 1/8 X 3/4 WHITE,  8.30 ,  4.15 ,  13.83 ,Wood,  1.13 
FII,434220,LOLLIPOP 1 1/8 CREAM,  10.00 ,  5.00 ,  16.67 ,Wood,  1.13 
FII,434221,LOLLIPOP 1 1/8 SOFT PINK,  10.00 ,  5.00 ,  16.67 ,Wood,  1.13 
FII,434222,LOLLIPOP 1 1/8 GREEN,  10.00 ,  5.00 ,  16.67 ,Wood,  1.13 
FII,434223,LOLLIPOP 1 1/8 SKY BLUE,  10.00 ,  5.00 ,  16.67 ,Wood,  1.13 
FII,434226,LOLLIPOP 1 1/8 DUSTY LILAC,  10.00 ,  5.00 ,  16.67 ,Wood,  1.13 
FII,4433210,ART DECO 1 3/4 SILVER,  17.50 ,  8.75 ,  29.17 ,Wood,  1.75 
FII,4433211,ART DECO 1 3/4 GOLD,  17.50 ,  8.75 ,  29.17 ,Wood,  1.75 
FII,4433212,ART DECO 1 3/4 BLACK,  17.50 ,  8.75 ,  29.17 ,Wood,  1.75 
FII,51314,FENICE 5/8 SILVER ORNATE,  12.00 ,  6.00 ,  20.00 ,Wood,  0.63 
FII,51315,FENICE 5/8 GOLD ORNATE,  12.00 ,  6.00 ,  20.00 ,Wood,  0.63 
FII,513308,FENICE 5/8 BLACK ORNATE,  12.00 ,  6.00 ,  20.00 ,Wood,  0.63 
FII,513637,MADAME 5/8 X 11/16 TANGERINE,  9.50 ,  4.75 ,  15.83 ,Wood,  0.63 
FII,513640,MADAME 5/8 X 11/16 MED GREY,  9.50 ,  4.75 ,  15.83 ,Wood,  0.63 
FII,513651,MADAME 5/8 X 11/16 VIOLET,  9.50 ,  4.75 ,  15.83 ,Wood,  0.63 
FII,513655,MADAME 5/8 X 11/16 MUSTARD,  9.50 ,  4.75 ,  15.83 ,Wood,  0.63 
FII,513656,MADAME 5/8 X 11/16 CARDINAL RE,  9.50 ,  4.75 ,  15.83 ,Wood,  0.63 
FII,513658,MADAME 5/8 X 11/16 MOSS GREEN,  9.50 ,  4.75 ,  15.83 ,Wood,  0.63 
FII,513660,MADAME 5/8 X 11/16 BLUE,  9.50 ,  4.75 ,  15.83 ,Wood,  0.63 
FII,524245,TRAVIATA 5/8 WAVY GOLD,  13.30 ,  6.65 ,  22.17 ,Wood,  0.63 
FII,524246,TRAVIATA 5/8 WAVY SILVER,  13.30 ,  6.65 ,  22.17 ,Wood,  0.63 
FII,524547,TRAVIATA 5/8 WAVY GOLD/BLACK,  15.30 ,  7.65 ,  23.55 ,Wood,  0.63 
FII,524549,TRAVIATA 5/8 WAVY GOLD/WHITE,  15.30 ,  7.65 ,  23.55 ,Wood,  0.63 
FII,524552,TRAVIATA 5/8 WAVY GOLD/BLUE,  15.30 ,  7.65 ,  23.55 ,Wood,  0.63 
FII,524553,TRAVIATA 5/8 WAVY GOLD/GREEN,  15.30 ,  7.65 ,  23.55 ,Wood,  0.63 
FII,524554,TRAVIATA 5/8 WAVY GOLD/WINE,  15.30 ,  7.65 ,  23.55 ,Wood,  0.63 
FII,528245,TRAVIATA 1 3/4 WAVY GOLD PANEL,  20.70 ,  10.35 ,  34.50 ,Wood,  1.75 
FII,528246,TRAVIATA 1 3/4 WAVY SILVER PAN,  20.70 ,  10.35 ,  34.50 ,Wood,  1.75 
FII,60061251,GROOVE 1 9/16 BLACK,  11.90 ,  5.95 ,  19.83 ,Wood,  1.56 
FII,60061252,* GROOVE 1 9/16 WHITE,  11.90 ,  5.95 ,  19.83 ,Wood,  1.56 
FII,60071251,GROOVE 3/4 BLACK,  10.70 ,  5.35 ,  17.83 ,Wood,  0.75 
FII,60071252,* GROOVE 3/4 WHITE,  10.70 ,  5.35 ,  17.83 ,Wood,  0.75 
FII,6007381,WOODLINE 3/4 NATURAL CAP,  9.00 ,  4.50 ,  15.00 ,Wood,  0.75 
FII,6007382,WOODLINE 3/4 BLACK CAP,  9.00 ,  4.50 ,  15.00 ,Wood,  0.75 
FII,6007383,WOODLINE 3/4 WALNUT CAP,  9.00 ,  4.50 ,  15.00 ,Wood,  0.75 
FII,6007460,TIGLIO 3/4 x 1 5/16 RAW/NAT CA,  5.40 ,  2.70 ,  9.01 ,Wood,  0.75 
